"PROJETO_AMOSTRAGEM";"PROJETO_PUBLICACAO";"CENTRO_CUSTO";"CLASSE";"NUM_CAMPO";"NUM_LAB";"DATA_VISITA";"ABERTURA";"LEITURA";"JOB";"AG_PPM";"AL2O3_T_PCT";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CA_PCT";"CAO_T_PCT";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PCT";"CU_PPM";"F_PPM";"FE_PCT";"FE2O3_T_PCT";"FEO_PCT";"K2O_PCT";"LA_PPM";"MG_PCT";"MGO_T_PCT";"MN_PPM";"MO_PPM";"NA2O_PCT";"NB_PPM";"NI_PPM";"P.CNC_G";"P.TOTAL_G";"P2O5_T_PCT";"PB_PCT";"PB_PPM";"PF_PCT";"RB_PPM";"RI_PCT";"SB_PPM";"SC_PPM";"SIO2_T_PCT";"SN_PPM";"SR_PPM";"TI_PCT";"TIO2_PCT";"U_PPM";"V_PPM";"W_PPM";"Y_PPM";"ZN_PCT";"ZN_PPM";"ZR_PPM";"OBSERVACAO";"LONGITUDE";"LATITUDE";"PROJETO";"OS";"ACAO";"AREA";"CLASSE.1";"NUM_CAMPO.1";"LAT";"LONG";"PRECISAO";"CENTRO_CUS";"DTVISITA";"DESCAMOSTR";"MATCOLETAD";"ROCHMATRIZ";"INTEMROCHA";"ALTERROCHA";"TIPMINERAL";"GRAUARREDO";"VOLUME_L";"P_BATEIA_G";"GRANULMAX";"GRANULMIN";"COMPOS_PCT";"CORSED_SOL";"EH_MILIVOL";"PH";"METALPESAD";"OBS_CAMPO";"FONTEAMOST";"DESCROCHA";"IDADEROCH1";"IDADEROCH2";"PLUVIOSIDA";"VEGETACAO";"TOPOGRAFIA";"SITUACAO";"IGNEAROCHA";"ESTRUTURAL";"FORMADEPOS";"MODO_DEPOS";"LARG_RIO_M";"PROF_RIO_M";"VELOC_CORR";"NIVEL_DAGU";"AREADRENAG";"TURBIDEZ";"POSICAO";"COR_AGUA";"HORIZ_SOLO";"TIPO_SOLO";"AMBBIOTICO";"GEOMETRY"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-233B";"DAG975";"27851";"HBr, Br";"Absorção Atômica";NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,309723851";"-3,830576548";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-233B";"-3,830577";"-54,309724";"5";"1521310";"1976-04-01";"Simples";"Folhelho";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,309723851, -3,830576548)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-233B";"DAG975";"27851";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 0,5";NA;NA;NA;"25";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"120";NA;NA;"-54,309723851";"-3,830576548";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-233B";"-3,830577";"-54,309724";"5";"1521310";"1976-04-01";"Simples";"Folhelho";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,309723851, -3,830576548)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-233B";"DAG975";"27851";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 20";NA;NA;NA;NA;NA;NA;NA;"-54,309723851";"-3,830576548";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-233B";"-3,830577";"-54,309724";"5";"1521310";"1976-04-01";"Simples";"Folhelho";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,309723851, -3,830576548)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-233B";"DAG975";"27851";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"180";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,309723851";"-3,830576548";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-233B";"-3,830577";"-54,309724";"5";"1521310";"1976-04-01";"Simples";"Folhelho";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,309723851, -3,830576548)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-233B";"DAG975";"27851";NA;"Colorimetria";NA;NA;NA;"< 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,309723851";"-3,830576548";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-233B";"-3,830577";"-54,309724";"5";"1521310";"1976-04-01";"Simples";"Folhelho";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,309723851, -3,830576548)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-233B";"DAG975";"27851";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"15";"700";"1";"ND";"0,2";NA;"ND";"20";"70";NA;"20";NA;"1,5";NA;NA;NA;"70";"0,5";NA;"5000";"ND";NA;"< 10";"30";NA;NA;NA;NA;"ND";NA;NA;NA;"ND";"7";NA;"ND";"ND";"0,7";NA;NA;"50";"ND";"30";NA;"ND";"150";NA;"-54,309723851";"-3,830576548";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-233B";"-3,830577";"-54,309724";"5";"1521310";"1976-04-01";"Simples";"Folhelho";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,309723851, -3,830576548)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";"HBr, Br";"Absorção Atômica";NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;"5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 20";NA;NA;NA;NA;NA;NA;NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"250";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";NA;"Colorimetria";NA;NA;NA;"< 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-234";"DAG976";"27851";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"300";"700";"< 1";"ND";"0,05";NA;"ND";"< 5";"70";NA;"7";NA;"1";NA;NA;NA;"70";"0,2";NA;"50";"15";NA;"< 10";"< 5";NA;NA;NA;NA;"30";NA;NA;NA;"ND";"7";NA;"ND";"ND";"0,7";NA;NA;"50";"ND";"30";NA;"ND";"500";NA;"-54,29961012";"-3,830230612";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-234";"-3,830231";"-54,29961";"5";"1521310";"1976-04-01";"Simples";"Siltito";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,29961012, -3,830230612)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"25";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";"HBr, Br";"Absorção Atômica";NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 0,5";NA;NA;NA;"290";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10";NA;NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 20";NA;NA;NA;NA;NA;NA;NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"100";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";NA;"Colorimetria";NA;NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-238";"DAG977";"27851";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"< 10";"300";"1";"ND";"3";NA;"ND";"200";"< 10";NA;"300";NA;"10";NA;NA;NA;"20";"1,5";NA;"1500";"ND";NA;"< 10";"30";NA;NA;NA;NA;"ND";NA;NA;NA;"ND";"ND";NA;"30";"ND";"5,0000000000000001E-3";NA;NA;"< 10";"ND";"10";NA;"ND";"< 10";NA;"-54,291392869";"-3,852940576";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-238";"-3,852941";"-54,291393";"5";"1521310";"1976-04-01";"Simples";"Brecha de Falha";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,291392869, -3,852940576)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-243";"DAH054";"27881";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-55,417516974";"-4,171427206";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-243";"-4,171427";"-55,417517";"5";"1521310";"1976-05-01";"Simples";"Argilito";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,417516974, -4,171427206)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-243";"DAH054";"27881";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-55,417516974";"-4,171427206";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-243";"-4,171427";"-55,417517";"5";"1521310";"1976-05-01";"Simples";"Argilito";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,417516974, -4,171427206)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-EM-R-243";"DAH054";"27881";"HBr, Br";"Absorção Atômica";NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-55,417516974";"-4,171427206";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-EM-R-243";"-4,171427";"-55,417517";"5";"1521310";"1976-05-01";"Simples";"Argilito";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,417516974, -4,171427206)"
